tick,flight_id,origin,destination,phase,altitude,delay
43,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
43,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
43,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
43,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
43,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
44,FL000,KTTD,KBOI,Approach,43.763120159739465,-116.22613825550222,284.6666666666666,289.83888401801806,3000,0
44,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
44,FL002,KOLM,KBOI,Cruise,44.23068747951578,-116.99937618865195,297.5,348.3368492114644,35000,0
44,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
44,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
44,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
44,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
44,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
44,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
44,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
44,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
44,FL011,KTTD,KBOI,Descent,43.89168784569607,-116.66458077014238,264.16666666666663,289.83888401801806,15000,4
44,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
44,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
44,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
44,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
44,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
44,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
44,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
44,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
45,FL000,KTTD,KBOI,Approach,43.74431990149238,-116.16204685222179,287.6666666666666,289.83888401801806,3000,0
45,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
45,FL002,KOLM,KBOI,Cruise,44.16164431689835,-116.85417827523517,305.0,348.3368492114644,35000,0
45,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
45,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
45,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
45,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
45,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
45,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
45,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
45,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
45,FL011,KTTD,KBOI,Descent,43.85509862026511,-116.53972729234643,269.99999999999994,289.83888401801806,15000,4
45,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
45,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
45,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
45,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
45,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
45,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
45,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
45,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
46,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
46,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
46,FL002,KOLM,KBOI,Descent,44.092601375722,-116.70914997891721,312.5,348.3368492114644,15000,0
46,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
46,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
46,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
46,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
46,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
46,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
46,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
46,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
46,FL011,KTTD,KBOI,Descent,43.818509481652754,-116.41495034938993,275.83333333333326,289.83888401801806,15000,4
46,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
46,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
46,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
46,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
46,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
46,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
46,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
46,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
47,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
47,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
47,FL002,KOLM,KBOI,Descent,44.038917292033766,-116.5964524566299,318.3333333333333,348.3368492114644,15000,0
47,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
47,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
47,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
47,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
47,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
47,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
47,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
47,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
47,FL011,KTTD,KBOI,Approach,43.78192042975243,-116.29024979649495,281.6666666666666,289.83888401801806,3000,4
47,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
47,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
47,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
47,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
47,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
47,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
47,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
47,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
48,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
48,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
48,FL002,KOLM,KBOI,Descent,43.98523331209973,-116.48385690163035,324.16666666666663,348.3368492114644,15000,0
48,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
48,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
48,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
48,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
48,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
48,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
48,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
48,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
48,FL011,KTTD,KBOI,Approach,43.763120159739465,-116.22613825550222,284.6666666666666,289.83888401801806,3000,4
48,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
48,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
48,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
48,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
48,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
48,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
48,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
48,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
49,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
49,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
49,FL002,KOLM,KBOI,Descent,43.9315494357322,-116.3713630307029,329.99999999999994,348.3368492114644,15000,0
49,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
49,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
49,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
49,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
49,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
49,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
49,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
49,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
49,FL011,KTTD,KBOI,Approach,43.74431990149238,-116.16204685222179,287.6666666666666,289.83888401801806,3000,4
49,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
49,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
49,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
49,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
49,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
49,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
49,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
49,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
50,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
50,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
50,FL002,KOLM,KBOI,Descent,43.87786566274419,-116.2589705615783,335.83333333333326,348.3368492114644,15000,0
50,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
50,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
50,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
50,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
50,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
50,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
50,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
50,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
50,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
50,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
50,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
50,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
50,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
50,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
50,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
50,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
50,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
51,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
51,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
51,FL002,KOLM,KBOI,Approach,43.824181992949384,-116.14667921292913,341.6666666666666,348.3368492114644,3000,0
51,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
51,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
51,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
51,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
51,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
51,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
51,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
51,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
51,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
51,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
51,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
51,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
51,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
51,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
51,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
51,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
51,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
52,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
52,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
52,FL002,KOLM,KBOI,Approach,43.7965870078944,-116.08895605918939,344.6666666666666,348.3368492114644,3000,0
52,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
52,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
52,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
52,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
52,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
52,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
52,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
52,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
52,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
52,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
52,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
